Origin,Dest,total_flights,delay_rate,avg_delay,avg_weather_delay
ANC,SCC,550,0.10363636363636364,0.3145454545454546,2.150909090909091
ANC,SEA,7491,0.1551194767053798,5.149245761580564,0.3890001334935256
ANC,SFO,261,0.18773946360153257,10.130268199233717,0.0
ANC,SLC,119,0.14285714285714285,3.773109243697479,0.0
APN,DTW,609,0.17733990147783252,16.036124794745483,6.525451559934319
ASE,ATL,418,0.4090909090909091,40.94019138755981,18.370813397129186
ASE,AUS,143,0.3356643356643357,33.31468531468531,23.181818181818183
ASE,DEN,2673,0.26374859708193044,19.392068836513282,3.9161990273101384
ASE,DFW,1078,0.27087198515769945,22.413729128014843,11.057513914656772
ASE,IAH,603,0.3781094527363184,35.62520729684909,7.741293532338308
ASE,LAX,1085,0.2820276497695853,25.247926267281105,10.703225806451613
ASE,ORD,912,0.33223684210526316,29.56798245614035,4.345394736842105
ASE,PHX,87,0.367816091954023,26.275862068965516,7.505747126436781
ASE,SFO,308,0.4155844155844156,43.811688311688314,8.977272727272727
ATL,ABE,1000,0.125,4.571,0.698
ATL,ABQ,945,0.13227513227513227,5.156613756613757,0.12169312169312169
ATL,ABY,755,0.21324503311258278,16.982781456953642,3.9748344370860926
ATL,AEX,862,0.1334106728538283,5.809744779582367,0.41299303944315546
ATL,AGS,2131,0.15110276865321445,9.946034725480995,2.684655091506335
ATL,ALB,999,0.21021021021021022,11.305305305305305,1.7137137137137137
ATL,ANC,105,0.2857142857142857,16.571428571428573,2.857142857142857
ATL,ASE,416,0.21394230769230768,17.15625,3.2524038461538463
ATL,ATW,363,0.1652892561983471,12.228650137741047,5.231404958677686
ATL,AUS,4272,0.20973782771535582,9.899812734082397,0.38974719101123595
ATL,AVL,2103,0.14740846409890632,7.364717070851165,0.6219686162624821
ATL,BDL,2113,0.1732134406057738,8.395646000946522,0.3028868906767629
ATL,BHM,2935,0.15979557069846678,7.493015332197615,0.25894378194207834
ATL,BMI,722,0.13573407202216067,11.04016620498615,7.257617728531856
ATL,BNA,3653,0.16753353408157678,7.862852450041062,0.6268820147823706
ATL,BOI,469,0.1279317697228145,3.8720682302771854,0.17484008528784648
ATL,BOS,4976,0.24517684887459806,14.305466237942122,0.427451768488746
ATL,BQK,793,0.2257250945775536,21.455233291298864,4.658259773013872
ATL,BTR,1496,0.13970588235294118,6.096925133689839,1.7553475935828877
