id,ident,iata_code,name,latitude_deg,longitude_deg,continent,iso_country,iso_region,municipality,local_code
4529,LTBF,BZI,Balıkesir Airport,39.619301,27.926001,AS,TR,TR-10,Balıkesir,
4530,LTBG,BDM,Bandırma Airport,40.318001,27.977699,AS,TR,TR-10,Bandırma,
4531,LTBH,CKZ,Çanakkale Airport,40.13769913,26.42679977,AS,TR,TR-17,Çanakkale,
4532,LTBI,ESK,Eskişehir Air Base,39.7841,30.5821,AS,TR,TR-26,Eskişehir,
4533,LTBJ,ADB,Adnan Menderes International Airport,38.2924,27.157,AS,TR,TR-35,Gaziemir,
4535,LTBL,IGL,Çiğli Airbase,38.513,27.010099,AS,TR,TR-35,Çiğli,
4538,LTBO,USQ,Uşak Airport,38.681499,29.471701,AS,TR,TR-64,Uşak,
4540,LTBQ,KCO,Cengiz Topel Airport,40.735001,30.0833,AS,TR,TR-41,Kartepe,
4541,LTBR,YEI,Bursa Yenişehir Airport,40.255199,29.562599,AS,TR,TR-16,Yenişehir,
4542,LTBS,DLM,Dalaman International Airport,36.7131,28.7925,AS,TR,TR-48,Dalaman,
4544,LTBU,TEQ,Tekirdağ Çorlu Airport,41.138199,27.9191,EU,TR,TR-59,Çorlu,
4547,LTBY,AOE,Hasan Polatkan Airport,39.811644,30.519268,AS,TR,TR-26,Eskişehir,
4548,LTCA,EZS,Elazığ Airport,38.597974,39.28348,AS,TR,TR-23,Elazığ,
44789,LTCB,OGU,Ordu–Giresun Airport,40.966872,38.085995,AS,TR,TR-52,Ordu,OGU
4549,LTCC,DIY,Diyarbakır Airport,37.893902,40.201,AS,TR,TR-21,Diyarbakır,
4550,LTCD,ERC,Erzincan Airport,39.71020126,39.52700043,AS,TR,TR-24,Erzincan,
4551,LTCE,ERZ,Erzurum International Airport,39.956501,41.1702,AS,TR,TR-25,Erzurum,
4552,LTCF,KSY,Kars Airport,40.56219864,43.11500168,AS,TR,TR-36,Kars,
4553,LTCG,TZX,Trabzon International Airport,40.995098,39.7897,AS,TR,TR-61,Trabzon,
4555,LTCI,VAN,Van Ferit Melen Airport,38.46820068,43.33229828,AS,TR,TR-65,Van,
4556,LTCJ,BAL,Batman Airport,37.929001,41.1166,AS,TR,TR-72,Batman,
4557,LTCK,MSR,Muş Airport,38.74779892,41.66120148,AS,TR,TR-49,Muş,
4558,LTCL,SXZ,Siirt Airport,37.97890091,41.8404007,AS,TR,TR-56,Siirt,
30418,LTCM,NOP,Sinop Airport,42.018313,35.071774,AS,TR,TR-57,Sinop,
4559,LTCN,KCM,Kahramanmaraş Airport,37.53882599,36.95352173,AS,TR,TR-46,Kahramanmaraş,
4560,LTCO,AJI,Ağrı Airport,39.655642,43.025742,AS,TR,TR-04,Ağrı,
4561,LTCP,ADF,Adıyaman Airport,37.7314,38.468899,AS,TR,TR-02,Adıyaman,
4562,LTCR,MQM,Mardin Airport,37.22330093,40.63169861,AS,TR,TR-47,Mardin,
44491,LTCS,GNY,Şanlıurfa GAP Airport,37.445663,38.895592,AS,TR,TR-63,Şanlıurfa,
44790,LTCT,IGD,Iğdır Airport,39.976627,43.876648,AS,TR,TR-76,Iğdır,
316546,LTCV,NKT,Şırnak Şerafettin Elçi Airport,37.3647,42.0582,AS,TR,TR-73,Şırnak,
317863,LTCW,YKO,Hakkari Yüksekova Airport,37.5497,44.2381,AS,TR,TR-30,Hakkari,
44484,LTDA,HTY,Hatay Airport,36.36079,36.285589,AS,TR,TR-31,Antakya,
324731,LTDB,COV,Çukurova International Airport,36.891478,35.071235,AS,TR,TR-33,Tarsus,
4565,LTFC,ISE,Süleyman Demirel International Airport,37.8554,30.368401,AS,TR,TR-32,Isparta,
4566,LTFD,EDO,Balıkesir Koca Seyit Airport,39.552533,27.010192,AS,TR,TR-10,Edremit,
4567,LTFE,BJV,Milas Bodrum International Airport,37.249314,27.66401,AS,TR,TR-48,Bodrum,
44487,LTFG,GZP,Gazipaşa-Alanya Airport,36.298832,32.297017,AS,TR,TR-07,Gazipaşa,
4568,LTFH,SZF,Samsun-Çarşamba Airport,41.253988,36.567546,AS,TR,TR-55,Samsun,
4569,LTFJ,SAW,Istanbul Sabiha Gökçen International Airport,40.898602,29.3092,AS,TR,TR-34,"Pendik, Istanbul",
317457,LTFM,IST,İstanbul Airport,41.274874,28.732136,EU,TR,TR-34,Istanbul,
316329,LTFO,RZV,Rize–Artvin Airport,41.179766,40.848802,AS,TR,TR-53,Rize,
4570,LUBL,BZY,Bălți-Leadoveni International Airport,47.837666,27.781108,EU,MD,MD-RS,Bălți,
4571,LUKK,RMO,Chişinău International Airport,46.92774,28.931704,EU,MD,MD-CU,Chişinău,
4572,LWOH,OHD,Ohrid St. Paul the Apostle Airport,41.18,20.7423,EU,MK,MK-003,Ohrid,
4573,LWSK,SKP,Skopje International Airport,41.958087,21.622581,EU,MK,MK-008,Ilinden,
4574,LXGB,GIB,Gibraltar Airport,36.151679,-5.34978,EU,GI,GI-U-A,Gibraltar,
30688,LY-BCQ,BCQ,Brak Airport,27.653,14.272,AF,LY,LY-SH,Brak,
4610,LYBE,BEG,Belgrade Nikola Tesla Airport,44.818401,20.309099,EU,RS,RS-00,Belgrade,
4611,LYBT,BJY,Batajnica Air Base,44.935299,20.2575,EU,RS,RS-00,Zemun,
31872,LYKV,KVO,Morava Airport,43.817519,20.586662,EU,RS,RS-18,Kraljevo,
4612,LYNI,INI,Niš Constantine the Great Airport,43.336538,21.856242,EU,RS,RS-20,Niš,
4613,LYPG,TGD,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,EU,ME,ME-16,Podgorica,
4615,LYTV,TIV,Tivat Airport,42.404701,18.723301,EU,ME,ME-19,Tivat,
1649,LYUZ,UZC,Ponikve Airport,43.898899,19.697701,EU,RS,RS-16,Stapari,
354840,LZG,LZG,Langzhong Gucheng Airport,31.50191,106.034417,AS,CN,CN-51,Nanchong (Langzhong),
4617,LZIB,BTS,M. R. Štefánik Airport,48.1702,17.2127,EU,SK,SK-BL,Bratislava,
4618,LZKZ,KSC,Košice International Airport,48.663101,21.2411,EU,SK,SK-KI,Košice,
4620,LZPP,PZY,Piešťany Airport,48.62519836,17.82839966,EU,SK,SK-TA,Piešťany,
4621,LZSL,SLD,Sliač Airport,48.63779831,19.13409996,EU,SK,SK-BC,Sliač,
4623,LZTT,TAT,Poprad-Tatry Airport,49.070994,20.241394,EU,SK,SK-PV,Poprad,
4624,LZZI,ILZ,Žilina-Dolný Hričov Airport,49.233292,18.613386,EU,SK,SK-ZI,Dolný Hričov,
4626,MBGT,GDT,JAGS McCartney International Airport,21.4445,-71.142303,,TC,TC-GT,Cockburn Town,
4627,MBNC,NCA,North Caicos Airport,21.916094,-71.942954,,TC,TC-NC,North Caicos,
4628,MBPV,PLS,Providenciales International Airport,21.773697,-72.268321,,TC,TC-PR,Providenciales,
4629,MBSC,XSC,South Caicos Airport,21.515699,-71.528503,,TC,TC-SC,South Caicos,
4632,MDBH,BRX,Maria Montez International Airport,18.25149918,-71.12039948,,DO,DO-04,Barahona,
4633,MDCR,CBJ,Cabo Rojo Airport,17.92900085,-71.64479828,,DO,DO-16,Cabo Rojo,
30673,MDCY,AZS,Samaná El Catey International Airport,19.269259,-69.737405,,DO,DO-20,Samana,
4634,MDJB,JBQ,La Isabela International Airport,18.57250023,-69.98560333,,DO,DO-01,La Isabela,
4635,MDLR,LRM,Casa De Campo International Airport,18.452222,-68.911111,,DO,DO-12,La Romana,
4636,MDPC,PUJ,Punta Cana International Airport,18.567093,-68.364558,,DO,DO-11,Punta Cana,
4637,MDPP,POP,Gregorio Luperon International Airport,19.7579,-70.57,,DO,DO-18,Puerto Plata,
4638,MDSD,SDQ,Las Américas International Airport,18.42970085,-69.66889954,,DO,DO-01,Santo Domingo,
4640,MDST,STI,Cibao International Airport,19.40406,-70.604431,,DO,DO-25,Santiago,
4643,MGCB,CBV,Coban Airport,15.469,-90.4067,,GT,GT-AV,Coban,
4644,MGGT,GUA,La Aurora International Airport,14.582896,-90.527515,,GT,GT-GU,Guatemala City,
4645,MGPB,PBR,Puerto Barrios Airport,15.7309,-88.583801,,GT,GT-IZ,Puerto Barrios,
4646,MGRB,RUV,Rubelsanto Airport,15.992,-90.445297,,GT,GT-AV,Rubelsanto,
4647,MGRT,RER,Retalhuleu Airport,14.521431,-91.697001,,GT,GT-RE,Retalhuleu,
4648,MGSJ,GSJ,San José Airport,13.9362,-90.8358,,GT,GT-ES,Puerto San José,
4649,MGTK,FRS,Mundo Maya International Airport,16.913707,-89.866143,,GT,GT-PE,San Benito,
4660,MHLC,LCE,Golosón International Airport,15.7425,-86.852997,,HN,HN-AT,La Ceiba,
4661,MHLM,SAP,Ramón Villeda Morales International Airport,15.4526,-87.923599,,HN,HN-CR,San Pedro Sula,
4662,MHNJ,GJA,La Laguna Airport,16.4454,-85.906601,,HN,HN-IB,Guanaja,
4663,MHRO,RTB,Juan Manuel Gálvez International Airport,16.316799,-86.523003,,HN,HN-IB,Coxen Hole,
4664,MHSC,XPL,Palmerola International Airport,14.3824,-87.621201,,HN,HN-CM,Palmerola,
4665,MHTE,TEA,Tela Airport,15.7759,-87.4758,,HN,HN-AT,Tela,
4666,MHTG,TGU,Toncontín Airport,14.0609,-87.217201,,HN,HN-FM,Tegucigalpa,
4667,MHTJ,TJI,Trujillo Airport,15.926599,-85.938573,,HN,HN-CL,Trujillo,
4679,MKBS,OCJ,Ian Fleming International Airport,18.404079,-76.969754,,JM,JM-05,Boscobel,
4680,MKJP,KIN,Norman Manley International Airport,17.93569946,-76.78749847,,JM,JM-01,Kingston,
4681,MKJS,MBJ,Sangster International Airport,18.50342,-77.91323,,JM,JM-08,Montego Bay,
4682,MKKJ,POT,Ken Jones Airport,18.19879913,-76.53450012,,JM,JM-04,Ken Jones,
4683,MKTP,KTP,Tinson Pen Airport,17.98859978,-76.82379913,,JM,JM-02,Tinson Pen,
4688,MMAA,ACA,General Juan N. Álvarez International Airport,16.757126,-99.753113,,MX,MX-GRO,Acapulco,
4690,MMAN,NTR,Del Norte International Airport,25.865601,-100.237,,MX,MX-NLE,Monterrey,ADN
4691,MMAS,AGU,Aguascalientes International Airport,21.699589,-102.318372,,MX,MX-AGU,Aguascalientes,
4692,MMBT,HUX,Bahías de Huatulco International Airport,15.775437,-96.260456,,MX,MX-OAX,Huatulco,HU1
4693,MMCB,CVJ,General Mariano Matamoros International Airport,18.833922,-99.261818,,MX,MX-MOR,Temixco,
43060,MMCC,ACN,Ciudad Acuña International Airport,29.333662,-101.100555,,MX,MX-COA,Ciudad Acuña,EFN
4694,MMCE,CME,Ciudad del Carmen International Airport,18.651516,-91.799355,,MX,MX-CAM,Ciudad del Carmen,
4697,MMCL,CUL,Bachigualato Federal International Airport,24.76504,-107.475228,,MX,MX-SIN,Culiacán,
4698,MMCM,CTM,Chetumal International Airport,18.504985,-88.328018,,MX,MX-ROO,Chetumal,
4699,MMCN,CEN,Ciudad Obregón International Airport,27.39259911,-109.8330002,,MX,MX-SON,Ciudad Obregón,
4700,MMCP,CPE,Ingeniero Alberto Acuña Ongay International Airport,19.815969,-90.500125,,MX,MX-CAM,Campeche,
4701,MMCS,CJS,Abraham González International Airport,31.636673,-106.428533,,MX,MX-CHH,Ciudad Juárez,
4703,MMCU,CUU,General Roberto Fierro Villalobos International Airport,28.702649,-105.963764,,MX,MX-CHH,Chihuahua,
4704,MMCV,CVM,General Pedro Jose Mendez International Airport,23.7033,-98.956497,,MX,MX-TAM,Ciudad Victoria,
4705,MMCY,CYW,Captain Rogelio Castillo National Airport,20.545998,-100.886539,,MX,MX-GUA,Celaya,CYA
4706,MMCZ,CZM,Cozumel International Airport,20.514922,-86.928538,,MX,MX-ROO,Cozumel,
4707,MMDO,DGO,General Guadalupe Victoria International Airport,24.125468,-104.527938,,MX,MX-DUR,Durango,
4708,MMEP,TPQ,Amado Nervo National Airport,21.419833,-104.842472,,MX,MX-NAY,Tepic,TNY
4709,MMES,ESE,Ensenada International Airport / El Ciprés Air Base,31.794516,-116.602384,,MX,MX-BCN,Ensenada,ENS
4710,MMGL,GDL,Guadalajara International Airport,20.523342,-103.310108,,MX,MX-JAL,Guadalajara,GDL
4711,MMGM,GYM,General José María Yáñez International Airport,27.96899986,-110.9250031,,MX,MX-SON,Guaymas,
4713,MMHO,HMO,General Ignacio L. Pesqueira International Airport,29.092811,-111.053015,,MX,MX-SON,Hermosillo,
4714,MMIA,CLQ,Licenciado Miguel de la Madrid International Airport,19.277,-103.577002,,MX,MX-COL,Colima,COL
4716,MMIO,SLW,Plan de Guadalupe International Airport,25.53786,-100.928346,,MX,MX-COA,Saltillo,
4717,MMIT,IZT,General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base,16.445961,-95.093708,,MX,MX-OAX,Ixtepec,
4718,MMJA,JAL,El Lencero Airport,19.475107,-96.797008,,MX,MX-VER,Emiliano Zapata,
4720,MMLC,LZC,Lázaro Cárdenas Airport,18.001672,-102.220316,,MX,MX-MIC,Lázaro Cárdenas,
4721,MMLM,LMM,Valle del Fuerte International Airport,25.685503,-109.081159,,MX,MX-SIN,Los Mochis,
4722,MMLO,BJX,Guanajuato International Airport,20.992695,-101.480284,,MX,MX-GUA,Silao,BJ1
4723,MMLP,LAP,Manuel Márquez de León International Airport,24.072331,-110.362662,,MX,MX-BCS,La Paz,
4724,MMLT,LTO,Loreto International Airport,25.989549,-111.348408,,MX,MX-BCS,Loreto,
4725,MMMA,MAM,General Servando Canales International Airport,25.76989937,-97.52529907,,MX,MX-TAM,Matamoros,
4726,MMMD,MID,Manuel Crescencio Rejón International Airport,20.930485,-89.645462,,MX,MX-YUC,Mérida,
4727,MMML,MXL,General Rodolfo Sánchez Taboada International Airport,32.630629,-115.242805,,MX,MX-BCN,Mexicali,M1L
4728,MMMM,MLM,General Francisco J. Mujica International Airport,19.849899,-101.025002,,MX,MX-MIC,Morelia,
4729,MMMT,MTT,Minatitlán/Coatzacoalcos International Airport,18.103399,-94.580704,,MX,MX-VER,Cosoleacaque,
4730,MMMV,LOV,Monclova International Airport,26.9557,-101.470001,,MX,MX-COA,Monclova,MOV
4731,MMMX,MEX,Mexico City Benito Juárez International Airport,19.435822,-99.07033,,MX,MX-DIF,Mexico City,ME1
4732,MMMY,MTY,Monterrey International Airport,25.778521,-100.106989,,MX,MX-NLE,Monterrey,
4733,MMMZ,MZT,General Rafael Buelna International Airport,23.162823,-106.264517,,MX,MX-SIN,Mazatlàn,
4734,MMNG,NOG,Nogales International Airport,31.225756,-110.976934,,MX,MX-SON,Nogales,
4735,MMNL,NLD,Quetzalcóatl International Airport,27.443899,-99.570503,,MX,MX-TAM,Nuevo Laredo,
4736,MMOX,OAX,Xoxocotlán International Airport,16.998773,-96.726092,,MX,MX-OAX,Oaxaca,
4737,MMPA,PAZ,El Tajín National Airport,20.60269928,-97.46080017,,MX,MX-VER,Poza Rica,
4738,MMPB,PBC,Hermanos Serdán International Airport,19.158465,-98.371582,,MX,MX-PUE,Puebla,
4741,MMPG,PDS,Piedras Negras International Airport,28.627873,-100.53524,,MX,MX-COA,Piedras Negras,PNG
4742,MMPN,UPN,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039001,,MX,MX-MIC,Uruapan,
4745,MMPR,PVR,Puerto Vallarta International Airport,20.679913,-105.254391,,MX,MX-JAL,Puerto Vallarta,
4746,MMPS,PXM,Puerto Escondido International Airport,15.876808,-97.0891,,MX,MX-OAX,Puerto Escondido,P1M
4747,MMQT,QRO,Querétaro Intercontinental Airport,20.618779,-100.186449,,MX,MX-QUE,Querétaro,QET
4748,MMRX,REX,General Lucio Blanco International Airport,26.0089,-98.2285,,MX,MX-TAM,Reynosa,REI
4750,MMSD,SJD,Los Cabos International Airport,23.151919,-109.720731,,MX,MX-BCS,San José del Cabo,
4869,MMSL,CSW,Cabo San Lucas International Airport,22.949072,-109.939479,,MX,MX-BCS,Cabo San Lucas,CSL
31923,MMSM,NLU,Felipe Ángeles International Airport,19.743824,-99.01507,,MX,MX-MEX,Mexico City,SLM
4752,MMSP,SLP,Ponciano Arriaga International Airport,22.262026,-100.935692,,MX,MX-SLP,San Luis Potosí,
4755,MMTC,TRC,Francisco Sarabia Tinoco International Airport,25.562265,-103.404608,,MX,MX-COA,Torreón,
43048,MMTG,TGZ,Angel Albino Corzo International Airport,16.561611,-93.025731,,MX,MX-CHP,Tuxtla Gutiérrez,TGZ
4757,MMTJ,TIJ,General Abelardo L. Rodriguez International Airport,32.541043,-116.969976,,MX,MX-BCN,Tijuana,
520012,MMTL,TQO,Felipe Carrillo Puerto International Airport Tulum,20.172098,-87.660272,,MX,MX-ROO,Tulum,
4758,MMTM,TAM,General Francisco Javier Mina International Airport,22.292622,-97.867058,,MX,MX-TAM,Ciudad Madero,
4760,MMTO,TLC,Adolfo López Mateos International Airport,19.3369,-99.56583,,MX,MX-MEX,Toluca,
4761,MMTP,TAP,Tapachula International Airport,14.794549,-92.369871,,MX,MX-CHP,Tapachula,
4762,MMUN,CUN,Cancún International Airport,21.040817,-86.87347,,MX,MX-ROO,Cancún,
4763,MMVA,VSA,Carlos Rovirosa Pérez International Airport,17.994283,-92.818199,,MX,MX-TAB,Villahermosa,
4764,MMVR,VER,General Heriberto Jara International Airport,19.139589,-96.188602,,MX,MX-VER,Veracruz,
4765,MMZC,ZCL,General Leobardo C. Ruiz International Airport,22.894942,-102.687154,,MX,MX-ZAC,Zacatecas,
4766,MMZH,ZIH,Ixtapa-Zihuatanejo International Airport,17.601771,-101.460629,,MX,MX-GRO,Ixtapa,
4768,MMZO,ZLO,Playa de Oro International Airport,19.1448,-104.558998,,MX,MX-COL,Manzanillo,
4770,MNBL,BEF,Bluefields Airport,11.991,-83.774101,,NI,NI-AS,Bluefields,
4774,MNMG,MGA,Augusto C. Sandino (Managua) International Airport,12.1415,-86.168198,,NI,NI-MN,Managua,
4776,MNPC,PUZ,Puerto Cabezas Airport,14.0472002,-83.38670349,,NI,NI-AN,Puerto Cabezas,
4786,MPBO,BOC,"Bocas del Toro ""Isla Colón"" International Airport",9.34085,-82.250801,,PA,PA-1,Isla Colón,
4787,MPCE,CTD,Alonso Valderrama Airport,7.98784,-80.409837,,PA,PA-6,Chitré,
4788,MPCH,CHX,Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062,,PA,PA-1,Changuinola,
4789,MPDA,DAV,Enrique Malek International Airport,8.388983,-82.436425,,PA,PA-4,David,
4790,MPEJ,ONX,Enrique Adolfo Jimenez Airport,9.35664,-79.867401,,PA,PA-3,Colón,
4791,MPMG,PAC,Marcos A. Gelabert International Airport,8.97334,-79.555603,,PA,PA-8,Albrook,
4792,MPSA,SYP,Ruben Cantu Airport,8.085599899,-80.94529724,,PA,PA-9,Santiago,
4793,MPTO,PTY,Tocumen International Airport,9.07136,-79.383499,,PA,PA-8,Tocumen,
41925,MRAN,FON,La Fortuna Arenal Airport,10.469311,-84.579073,,CR,CR-A,La Fortuna,
4796,MRBA,BAI,Buenos Aires Airport,9.163949,-83.330171,,CR,CR-P,Punta Arenas,
4797,MRBC,BCL,Barra del Colorado Airport,10.7687,-83.585602,,CR,CR-L,Pococi,
4798,MRCC,OTR,Coto 47 Airport,8.60156,-82.968754,,CR,CR-P,Corredores,
4804,MRGF,GLF,Golfito Airport,8.65401,-83.182198,,CR,CR-P,Golfito,
4805,MRGP,GPL,Guapiles Airport,10.21720028,-83.79699707,,CR,CR-L,Pococi,
4806,MRLB,LIR,Daniel Oduber Quirós International Airport,10.5933,-85.544403,,CR,CR-G,Liberia,
4807,MRLC,LSL,Los Chiles Airport,11.0353,-84.7061,,CR,CR-A,Los Chiles,
4808,MRLM,LIO,Limón International Airport,9.95796,-83.022003,,CR,CR-L,Limón,
4809,MRNS,NOB,Nosara Airport,9.976490021,-85.65299988,,CR,CR-G,Nicoya,
4810,MROC,SJO,Juan Santamaría International Airport,9.99386,-84.208801,,CR,CR-A,San José (Alajuela),
32160,MRPJ,PJM,Puerto Jimenez Airport,8.533329964,-83.30000305,,CR,CR-P,Puerto Jimenez,
4812,MRPM,PMZ,Palmar Sur Airport,8.95103,-83.468597,,CR,CR-P,Palmar Sur,
4813,MRPV,SYQ,Tobías Bolaños International Airport,9.95705,-84.139801,,CR,CR-SJ,San Jose,
4814,MRQP,XQP,Quepos Managua Airport,9.44316,-84.129799,,CR,CR-P,Quepos,
4817,MRUP,UPL,Upala Airport,10.8922,-85.016197,,CR,CR-A,Upala,
4820,MSLP,SAL,El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,13.44447,-89.055784,,SV,SV-PA,San Salvador (San Luis Talpa),
4821,MSSS,ILS,Ilopango International Airport,13.6995,-89.119904,,SV,SV-SS,San Salvador,
4822,MTCA,CYA,Antoine-Simon International Airport,18.271099,-73.7883,,HT,HT-SD,Les Cayes,
4823,MTCH,CAP,Cap Haitien International Airport,19.725547,-72.20071,,HT,HT-ND,Cap Haitien,
4824,MTJA,JAK,Jacmel Airport,18.2411,-72.518501,,HT,HT-SE,Jacmel,
31696,MTJE,JEE,Jérémie Airport,18.663099,-74.170303,,HT,HT-GA,Carrefour Sanon,
4825,MTPP,PAP,Toussaint Louverture International Airport,18.580023,-72.292596,,HT,HT-OU,Port-au-Prince,
32146,MTPX,PAX,Port-de-Paix Airport,19.934045,-72.84801,,HT,HT-NO,Port-de-Paix,
4826,MUBA,BCA,Gustavo Rizo Airport,20.36529922,-74.5062027,,CU,CU-14,Baracoa,
4828,MUBY,BYM,Carlos Manuel de Cespedes Airport,20.3964,-76.621399,,CU,CU-12,Bayamo,
4829,MUCA,AVI,Máximo Gómez Airport,22.0271,-78.789597,,CU,CU-08,Ciro Redondo,
4831,MUCC,CCC,Jardines Del Rey Airport,22.46100044,-78.32839966,,CU,CU-08,Cayo Coco,
4832,MUCF,CFG,Jaime Gonzalez Airport,22.14999962,-80.41419983,,CU,CU-06,Cienfuegos,
4833,MUCL,CYO,Vilo Acuña International Airport,21.61650085,-81.54599762,,CU,CU-99,Cayo Largo del Sur,
4834,MUCM,CMW,Ignacio Agramonte International Airport,21.419909,-77.848039,,CU,CU-09,Camaguey,
4835,MUCU,SCU,Antonio Maceo International Airport,19.97474,-75.835504,,CU,CU-13,Santiago,
4837,MUGM,NBW,Leeward Point Field,19.9065,-75.2071,,CU,CU-14,Guantanamo Bay Naval Station,
4838,MUGT,GAO,Mariana Grajales Airport,20.0853,-75.158302,,CU,CU-14,Guantánamo,
4839,MUHA,HAV,José Martí International Airport,22.98920059,-82.40910339,,CU,CU-03,Havana,
4840,MUHG,HOG,Frank Pais International Airport,20.785148,-76.315526,,CU,CU-11,Holguin,
4841,MUKW,VRO,Kawama Airport,23.124001,-81.301598,,CU,CU-04,Santa Marta,
4846,MUMO,MOA,Orestes Acosta Airport,20.65390015,-74.92220306,,CU,CU-11,Moa,
4847,MUMZ,MZO,Sierra Maestra International Airport,20.288605,-77.087545,,CU,CU-12,Manzanillo,
4849,MUNG,GER,Rafael Cabrera Airport,21.83469963,-82.78379822,,CU,CU-99,Nueva Gerona,
4851,MUPB,UPB,Playa Baracoa Airport,23.032801,-82.579399,,CU,CU-15,Havana,
4854,MUSC,SNU,Abel Santamaria International Airport,22.492215,-79.943119,,CU,CU-05,Santa Clara,
32336,MUSJ,SNJ,San Julián Air Base,22.100525,-84.157376,,CU,CU-01,Sandino,
4856,MUSN,SZJ,Siguanea Airport,21.6425,-82.955101,,CU,CU-99,Isla de la Juventud,
4858,MUTD,TND,Alberto Delgado Airport,21.7883,-79.9972,,CU,CU-07,Trinidad,
4859,MUVR,VRA,Juan Gualberto Gomez International Airport,23.034401,-81.435303,,CU,CU-04,Matanzas,
4860,MUVT,VTU,Hermanos Ameijeiras Airport,20.9876,-76.935799,,CU,CU-10,Las Tunas,
4861,MWCB,CYB,Charles Kirkconnell International Airport,19.687,-79.882797,,KY,KY-CB,West End,
31977,MWCL,LYB,Edward Bodden Little Cayman Airfield,19.660161,-80.088826,,KY,KY-LC,Blossom Village,
4862,MWCR,GCM,Owen Roberts International Airport,19.292801,-81.357697,,KY,KY-GC,George Town,
4924,MYAB,MAY,Clarence A. Bain Airport,24.287701,-77.684601,,BS,BS-SA,Mangrove Cay,
4925,MYAF,ASD,Andros Town Airport,24.697901,-77.795601,,BS,BS-NS,Andros Town,
4926,MYAK,TZN,Congo Town Airport,24.158701,-77.589798,,BS,BS-SA,Andros,COX
4927,MYAM,MHH,Leonard M. Thompson International Airport,26.510711,-77.084262,,BS,BS-CO,Marsh Harbour,
4928,MYAN,SAQ,San Andros Airport,25.05380058,-78.0490036,,BS,BS-NS,Andros Island,
4929,MYAP,AXP,Spring Point Airport,22.441799,-73.970901,,BS,BS-AK,Spring Point,
4931,MYAT,TCB,Treasure Cay Airport,26.74530029,-77.39129639,,BS,BS-CO,Treasure Cay,
4933,MYBC,CCZ,Chub Cay Airport,25.417101,-77.880898,,BS,BS-NS,Chub Cay,
4934,MYBG,GHC,Great Harbour Cay Airport,25.7383,-77.840103,,BS,BS-BY,Bullocks Harbour,
4935,MYBS,BIM,South Bimini Airport,25.69989967,-79.26470184,,BS,BS-BI,South Bimini,
4936,MYCA,ATC,Arthur's Town Airport,24.6294,-75.673797,,BS,BS-CI,Arthur's Town,
4937,MYCB,TBI,New Bight Airport,24.3153,-75.452301,,BS,BS-CI,Cat Island,
4938,MYCI,CRI,Colonel Hill Airport,22.7456,-74.182404,,BS,BS-CK,Colonel Hill,
4939,MYEF,GGT,Exuma International Airport,23.562599,-75.877998,,BS,BS-EX,Moss Town,
4941,MYEH,ELH,North Eleuthera Airport,25.475823,-76.680784,,BS,BS-HI,North Eleuthera,
4942,MYEM,GHB,Governor's Harbour Airport,25.2847,-76.331001,,BS,BS-CE,Governor's Harbour,
4943,MYEN,NMC,Normans Cay Airport,24.594299,-76.820198,,BS,BS-EX,Normans Cay,
4944,MYER,RSD,Rock Sound International Airport,24.89165,-76.177602,,BS,BS-SE,Rock Sound,
4945,MYES,TYM,Staniel Cay Airport,24.1691,-76.439102,,BS,BS-EX,Staniel Cay,
4946,MYGF,FPO,Grand Bahama International Airport,26.557996,-78.695583,,BS,BS-FP,Freeport,
4947,MYIG,IGA,Inagua Airport,20.975,-73.666901,,BS,BS-IN,Matthew Town,
4948,MYLD,LGI,Deadman's Cay Airport,23.17900085,-75.09359741,,BS,BS-LI,Deadman's Cay,
4949,MYLS,SML,Stella Maris Airport,23.582317,-75.268621,,BS,BS-LI,Stella Maris,
4950,MYMM,MYG,Mayaguana Airport,22.379499,-73.013494,,BS,BS-MG,Abraham Bay Settlement,
4951,MYNN,NAS,Lynden Pindling International Airport,25.039,-77.466202,,BS,BS-NP,Nassau,
4952,MYRD,DCT,Duncan Town Airport,22.181801,-75.7295,,BS,BS-RI,Duncan Town,
4954,MYSM,ZSA,San Salvador International Airport,24.063041,-74.523233,,BS,BS-SS,San Salvador,
4956,MZBZ,BZE,Philip S. W. Goldson International Airport,17.539951,-88.303556,,BZ,BZ-BZ,Belize City,
42217,MZPL,PLJ,Placencia Airport,16.536957,-88.361511,,BZ,BZ-SC,Placencia,PLJ
4958,NCRG,RAR,Rarotonga International Airport,-21.2027,-159.806,OC,CK,CK-U-A,Avarua,
4959,NFFN,NAN,Nadi International Airport,-17.761822,177.437843,OC,FJ,FJ-W,Nadi,
4960,NFNA,SUV,Nausori International Airport,-18.044226,178.561486,OC,FJ,FJ-C,Nausori,
4961,NFNL,LBS,Labasa Airport,-16.4667,179.339996,OC,FJ,FJ-N,Labasa,
4962,NFTF,TBU,Fua'amotu International Airport,-21.241438,-175.149164,OC,TO,TO-04,Nuku'alofa,
4963,NFTL,HPA,Lifuka Island Airport,-19.77700043,-174.3410034,OC,TO,TO-02,Lifuka,
